year,anomaly,station_name,station_number,latitude,longitude
1996,0.297235297,Kalgoorlie-Boulder,12038,-30.78,121.45
1997,0.050198311,Kalgoorlie-Boulder,12038,-30.78,121.45
1998,0.233675974,Kalgoorlie-Boulder,12038,-30.78,121.45
1999,-0.269311418,Kalgoorlie-Boulder,12038,-30.78,121.45
2000,-0.762498204,Kalgoorlie-Boulder,12038,-30.78,121.45
2001,-0.718178865,Kalgoorlie-Boulder,12038,-30.78,121.45
2002,0.540849233,Kalgoorlie-Boulder,12038,-30.78,121.45
2003,0.17658624,Kalgoorlie-Boulder,12038,-30.78,121.45
2004,0.017310071,Kalgoorlie-Boulder,12038,-30.78,121.45
2005,0.453691655,Kalgoorlie-Boulder,12038,-30.78,121.45
2006,0.291552638,Kalgoorlie-Boulder,12038,-30.78,121.45
2007,0.599194407,Kalgoorlie-Boulder,12038,-30.78,121.45
2008,0.037525743,Kalgoorlie-Boulder,12038,-30.78,121.45
2009,0.393502843,Kalgoorlie-Boulder,12038,-30.78,121.45
2010,0.543285549,Kalgoorlie-Boulder,12038,-30.78,121.45
2011,0.116568639,Kalgoorlie-Boulder,12038,-30.78,121.45
2012,0.464413334,Kalgoorlie-Boulder,12038,-30.78,121.45
2013,0.773270508,Kalgoorlie-Boulder,12038,-30.78,121.45
2014,0.78647818,Kalgoorlie-Boulder,12038,-30.78,121.45
2015,1.013854037,Kalgoorlie-Boulder,12038,-30.78,121.45
2016,-0.295687724,Kalgoorlie-Boulder,12038,-30.78,121.45
2017,0.441301422,Kalgoorlie-Boulder,12038,-30.78,121.45
2018,0.545292717,Kalgoorlie-Boulder,12038,-30.78,121.45
2019,1.472257175,Kalgoorlie-Boulder,12038,-30.78,121.45
2020,0.952377864,Kalgoorlie-Boulder,12038,-30.78,121.45
2021,0.148712456,Kalgoorlie-Boulder,12038,-30.78,121.45
2022,0.128431087,Kalgoorlie-Boulder,12038,-30.78,121.45
2023,0.98798665,Kalgoorlie-Boulder,12038,-30.78,121.45
1941,-0.558465266,Kalumburu,1019,-14.3,126.65
1942,1.099377084,Kalumburu,1019,-14.3,126.65
1943,-0.303915898,Kalumburu,1019,-14.3,126.65
1944,-0.918794526,Kalumburu,1019,-14.3,126.65
1945,-1.367970881,Kalumburu,1019,-14.3,126.65
1946,-1.6523254,Kalumburu,1019,-14.3,126.65
1947,-1.003956798,Kalumburu,1019,-14.3,126.65
1948,-1.412770813,Kalumburu,1019,-14.3,126.65
1949,-2.080540326,Kalumburu,1019,-14.3,126.65
1950,-1.529462817,Kalumburu,1019,-14.3,126.65
1951,-0.800935871,Kalumburu,1019,-14.3,126.65
1952,-0.371456235,Kalumburu,1019,-14.3,126.65
1953,-1.086886652,Kalumburu,1019,-14.3,126.65
1954,-1.002623019,Kalumburu,1019,-14.3,126.65
1955,-0.559848121,Kalumburu,1019,-14.3,126.65
1956,-0.539551032,Kalumburu,1019,-14.3,126.65
1957,-0.98201888,Kalumburu,1019,-14.3,126.65
1958,-0.038519076,Kalumburu,1019,-14.3,126.65
1959,-0.436781762,Kalumburu,1019,-14.3,126.65
1960,-1.222919512,Kalumburu,1019,-14.3,126.65
1961,-1.330540646,Kalumburu,1019,-14.3,126.65
1962,-0.647838073,Kalumburu,1019,-14.3,126.65
1963,-1.168931903,Kalumburu,1019,-14.3,126.65
1964,-0.218943721,Kalumburu,1019,-14.3,126.65
1965,-0.713637164,Kalumburu,1019,-14.3,126.65
1966,-0.189573259,Kalumburu,1019,-14.3,126.65
1967,-1.214572385,Kalumburu,1019,-14.3,126.65
1968,-0.396740502,Kalumburu,1019,-14.3,126.65
1969,-0.353913342,Kalumburu,1019,-14.3,126.65
1970,-0.026293533,Kalumburu,1019,-14.3,126.65
1971,-0.173577792,Kalumburu,1019,-14.3,126.65
1972,-0.054782153,Kalumburu,1019,-14.3,126.65
1973,0.416747821,Kalumburu,1019,-14.3,126.65
1974,-0.892097865,Kalumburu,1019,-14.3,126.65
1975,-0.188713009,Kalumburu,1019,-14.3,126.65
1976,-1.081456235,Kalumburu,1019,-14.3,126.65
1977,-0.950203664,Kalumburu,1019,-14.3,126.65
1978,-0.001365813,Kalumburu,1019,-14.3,126.65
1979,0.281067777,Kalumburu,1019,-14.3,126.65
1980,-0.217923737,Kalumburu,1019,-14.3,126.65
1981,0.367283855,Kalumburu,1019,-14.3,126.65
1982,-1.021495267,Kalumburu,1019,-14.3,126.65
1983,-0.321181362,Kalumburu,1019,-14.3,126.65
1984,-0.337206992,Kalumburu,1019,-14.3,126.65
1985,-0.35865732,Kalumburu,1019,-14.3,126.65
1986,0.449244311,Kalumburu,1019,-14.3,126.65
1987,-0.197404681,Kalumburu,1019,-14.3,126.65
1988,0.566609356,Kalumburu,1019,-14.3,126.65
1989,0.1692205,Kalumburu,1019,-14.3,126.65
1990,0.096842547,Kalumburu,1019,-14.3,126.65
1991,-0.017461515,Kalumburu,1019,-14.3,126.65
1992,0.305522352,Kalumburu,1019,-14.3,126.65
1993,-0.018487074,Kalumburu,1019,-14.3,126.65
1994,-1.071265124,Kalumburu,1019,-14.3,126.65
1995,-0.185682779,Kalumburu,1019,-14.3,126.65
1996,-0.317553249,Kalumburu,1019,-14.3,126.65
1997,-0.252965345,Kalumburu,1019,-14.3,126.65
1998,0.931828466,Kalumburu,1019,-14.3,126.65
1999,-0.476614421,Kalumburu,1019,-14.3,126.65
2000,-0.286668045,Kalumburu,1019,-14.3,126.65
2001,-0.061408541,Kalumburu,1019,-14.3,126.65
2002,0.500253325,Kalumburu,1019,-14.3,126.65
2003,0.562949178,Kalumburu,1019,-14.3,126.65
2004,-0.209283142,Kalumburu,1019,-14.3,126.65
2005,0.956924604,Kalumburu,1019,-14.3,126.65
2006,-0.692471162,Kalumburu,1019,-14.3,126.65
2007,0.185057368,Kalumburu,1019,-14.3,126.65
2008,-0.147706131,Kalumburu,1019,-14.3,126.65
2009,0.59107368,Kalumburu,1019,-14.3,126.65
2010,0.598902596,Kalumburu,1019,-14.3,126.65
2011,-1.297592226,Kalumburu,1019,-14.3,126.65
2012,-0.610647916,Kalumburu,1019,-14.3,126.65
2013,0.52558507,Kalumburu,1019,-14.3,126.65
2014,0.126812465,Kalumburu,1019,-14.3,126.65
2015,0.200529677,Kalumburu,1019,-14.3,126.65
2016,1.396627592,Kalumburu,1019,-14.3,126.65
2017,0.335173463,Kalumburu,1019,-14.3,126.65
2018,0.358632914,Kalumburu,1019,-14.3,126.65
2019,0.592244963,Kalumburu,1019,-14.3,126.65
2020,0.638904041,Kalumburu,1019,-14.3,126.65
2021,0.832200901,Kalumburu,1019,-14.3,126.65
2022,0.73708871,Kalumburu,1019,-14.3,126.65
2023,0.468313659,Kalumburu,1019,-14.3,126.65
1951,-0.463776706,Karijini North (Wittenoom),5098,-22.3,118.45
1952,-1.249605194,Karijini North (Wittenoom),5098,-22.3,118.45
1953,-0.580673045,Karijini North (Wittenoom),5098,-22.3,118.45
1954,0.504680666,Karijini North (Wittenoom),5098,-22.3,118.45
1955,-1.306904052,Karijini North (Wittenoom),5098,-22.3,118.45
1956,-1.284164111,Karijini North (Wittenoom),5098,-22.3,118.45
1957,-0.294597988,Karijini North (Wittenoom),5098,-22.3,118.45
1958,-0.534272868,Karijini North (Wittenoom),5098,-22.3,118.45
1959,0.962134641,Karijini North (Wittenoom),5098,-22.3,118.45
1960,-1.105608475,Karijini North (Wittenoom),5098,-22.3,118.45
1961,-0.096681206,Karijini North (Wittenoom),5098,-22.3,118.45
1962,-0.681672686,Karijini North (Wittenoom),5098,-22.3,118.45
1963,-0.924424101,Karijini North (Wittenoom),5098,-22.3,118.45
1964,-0.61036175,Karijini North (Wittenoom),5098,-22.3,118.45
1965,-0.357406692,Karijini North (Wittenoom),5098,-22.3,118.45
1966,-1.853774956,Karijini North (Wittenoom),5098,-22.3,118.45
1967,-1.165255194,Karijini North (Wittenoom),5098,-22.3,118.45
1968,-1.686488242,Karijini North (Wittenoom),5098,-22.3,118.45
1969,-0.428088955,Karijini North (Wittenoom),5098,-22.3,118.45
1970,-0.418458831,Karijini North (Wittenoom),5098,-22.3,118.45
1971,-1.440294447,Karijini North (Wittenoom),5098,-22.3,118.45
1972,0.056593663,Karijini North (Wittenoom),5098,-22.3,118.45
1973,-0.226943175,Karijini North (Wittenoom),5098,-22.3,118.45
1974,-1.292314526,Karijini North (Wittenoom),5098,-22.3,118.45
1975,-0.701467752,Karijini North (Wittenoom),5098,-22.3,118.45
1976,-1.239010094,Karijini North (Wittenoom),5098,-22.3,118.45
1977,0.439140607,Karijini North (Wittenoom),5098,-22.3,118.45
1978,-1.355056683,Karijini North (Wittenoom),5098,-22.3,118.45
1979,0.08934222,Karijini North (Wittenoom),5098,-22.3,118.45
1980,-0.253893569,Karijini North (Wittenoom),5098,-22.3,118.45
1981,-0.341065024,Karijini North (Wittenoom),5098,-22.3,118.45
1982,-1.225892995,Karijini North (Wittenoom),5098,-22.3,118.45
1983,0.092224644,Karijini North (Wittenoom),5098,-22.3,118.45
1984,-0.787152474,Karijini North (Wittenoom),5098,-22.3,118.45
1985,0.307565146,Karijini North (Wittenoom),5098,-22.3,118.45
1986,0.037062714,Karijini North (Wittenoom),5098,-22.3,118.45
1987,-0.047104273,Karijini North (Wittenoom),5098,-22.3,118.45
1988,0.123773174,Karijini North (Wittenoom),5098,-22.3,118.45
1989,-0.34174905,Karijini North (Wittenoom),5098,-22.3,118.45
1990,0.24669213,Karijini North (Wittenoom),5098,-22.3,118.45
1991,0.733923953,Karijini North (Wittenoom),5098,-22.3,118.45
1992,-0.480212047,Karijini North (Wittenoom),5098,-22.3,118.45
1993,-0.336387008,Karijini North (Wittenoom),5098,-22.3,118.45
1994,0.670402448,Karijini North (Wittenoom),5098,-22.3,118.45
1995,-0.866158612,Karijini North (Wittenoom),5098,-22.3,118.45
1996,1.278632348,Karijini North (Wittenoom),5098,-22.3,118.45
1997,-0.492227161,Karijini North (Wittenoom),5098,-22.3,118.45
1998,1.172756838,Karijini North (Wittenoom),5098,-22.3,118.45
1999,-0.97202953,Karijini North (Wittenoom),5098,-22.3,118.45
2000,-1.488384667,Karijini North (Wittenoom),5098,-22.3,118.45
2001,-1.213961583,Karijini North (Wittenoom),5098,-22.3,118.45
2002,0.987847724,Karijini North (Wittenoom),5098,-22.3,118.45
2003,0.28048585,Karijini North (Wittenoom),5098,-22.3,118.45
2004,0.053383649,Karijini North (Wittenoom),5098,-22.3,118.45
2005,1.404464256,Karijini North (Wittenoom),5098,-22.3,118.45
2006,-0.968250088,Karijini North (Wittenoom),5098,-22.3,118.45
2007,0.69419,Karijini North (Wittenoom),5098,-22.3,118.45
2008,0.282370929,Karijini North (Wittenoom),5098,-22.3,118.45
2009,0.252375303,Karijini North (Wittenoom),5098,-22.3,118.45
2010,1.031638367,Karijini North (Wittenoom),5098,-22.3,118.45
2011,-0.726887299,Karijini North (Wittenoom),5098,-22.3,118.45
2012,-0.123706052,Karijini North (Wittenoom),5098,-22.3,118.45
2013,0.277681314,Karijini North (Wittenoom),5098,-22.3,118.45
2014,0.723833387,Karijini North (Wittenoom),5098,-22.3,118.45
2015,0.725895945,Karijini North (Wittenoom),5098,-22.3,118.45
2016,0.962407685,Karijini North (Wittenoom),5098,-22.3,118.45
2017,0.208056875,Karijini North (Wittenoom),5098,-22.3,118.45
2018,0.63316554,Karijini North (Wittenoom),5098,-22.3,118.45
2019,2.041006326,Karijini North (Wittenoom),5098,-22.3,118.45
2020,1.196503897,Karijini North (Wittenoom),5098,-22.3,118.45
2021,0.175390552,Karijini North (Wittenoom),5098,-22.3,118.45
2022,0.141552847,Karijini North (Wittenoom),5098,-22.3,118.45
2023,1.318245863,Karijini North (Wittenoom),5098,-22.3,118.45
1910,-1.141125547,Katanning,10916,-33.69,117.61
1911,-0.936509847,Katanning,10916,-33.69,117.61
1912,-0.342346061,Katanning,10916,-33.69,117.61
1913,-1.041230056,Katanning,10916,-33.69,117.61
1914,-0.244364529,Katanning,10916,-33.69,117.61
1915,-0.233423823,Katanning,10916,-33.69,117.61
1916,-1.114288287,Katanning,10916,-33.69,117.61
1917,-1.781147584,Katanning,10916,-33.69,117.61
1918,-0.412908657,Katanning,10916,-33.69,117.61
1919,-0.81812403,Katanning,10916,-33.69,117.61
1920,-0.356786742,Katanning,10916,-33.69,117.61
1921,-0.017220778,Katanning,10916,-33.69,117.61
1922,-1.30968157,Katanning,10916,-33.69,117.61
1923,-0.924504597,Katanning,10916,-33.69,117.61
1924,-1.418326422,Katanning,10916,-33.69,117.61
1925,-1.207440709,Katanning,10916,-33.69,117.61
1926,-1.125834604,Katanning,10916,-33.69,117.61
1927,-0.865545945,Katanning,10916,-33.69,117.61
1928,-0.815612929,Katanning,10916,-33.69,117.61
1929,-1.357275656,Katanning,10916,-33.69,117.61
1930,-0.013861204,Katanning,10916,-33.69,117.61
1931,-0.909286345,Katanning,10916,-33.69,117.61
1932,-0.851445622,Katanning,10916,-33.69,117.61
1933,-0.384113666,Katanning,10916,-33.69,117.61
1934,-0.817551834,Katanning,10916,-33.69,117.61
1935,-1.217565896,Katanning,10916,-33.69,117.61
1936,-0.549766572,Katanning,10916,-33.69,117.61
1937,-0.640746918,Katanning,10916,-33.69,117.61
1938,-0.763323761,Katanning,10916,-33.69,117.61
1939,-0.955513805,Katanning,10916,-33.69,117.61
1940,-0.340697105,Katanning,10916,-33.69,117.61
1941,-0.50001587,Katanning,10916,-33.69,117.61
1942,-1.084428114,Katanning,10916,-33.69,117.61
1943,-1.502013559,Katanning,10916,-33.69,117.61
1944,-0.649580896,Katanning,10916,-33.69,117.61
1945,-0.474234501,Katanning,10916,-33.69,117.61
1946,-1.046836742,Katanning,10916,-33.69,117.61
1947,-1.044065886,Katanning,10916,-33.69,117.61
1948,-0.426695746,Katanning,10916,-33.69,117.61
1949,-0.365922486,Katanning,10916,-33.69,117.61
1950,-0.506429687,Katanning,10916,-33.69,117.61
1951,-0.861684578,Katanning,10916,-33.69,117.61
1952,-1.271478342,Katanning,10916,-33.69,117.61
1953,-0.994051174,Katanning,10916,-33.69,117.61
1954,-0.822801152,Katanning,10916,-33.69,117.61
1955,-1.575496982,Katanning,10916,-33.69,117.61
1956,-1.225038658,Katanning,10916,-33.69,117.61
1957,-0.312597846,Katanning,10916,-33.69,117.61
1958,-0.494377871,Katanning,10916,-33.69,117.61
1959,-0.477395984,Katanning,10916,-33.69,117.61
1960,-1.569785753,Katanning,10916,-33.69,117.61
1961,-0.083731429,Katanning,10916,-33.69,117.61
1962,-0.12733529,Katanning,10916,-33.69,117.61
1963,-0.125944183,Katanning,10916,-33.69,117.61
1964,-1.338101918,Katanning,10916,-33.69,117.61
1965,-0.369242336,Katanning,10916,-33.69,117.61
1966,-0.869372239,Katanning,10916,-33.69,117.61
1967,-0.397052049,Katanning,10916,-33.69,117.61
1968,-1.643262933,Katanning,10916,-33.69,117.61
1969,-0.38310643,Katanning,10916,-33.69,117.61
1970,-0.134962336,Katanning,10916,-33.69,117.61
1971,-1.017641296,Katanning,10916,-33.69,117.61
1972,0.713648795,Katanning,10916,-33.69,117.61
1973,-0.610092366,Katanning,10916,-33.69,117.61
1974,-0.406176386,Katanning,10916,-33.69,117.61
1975,-0.318409897,Katanning,10916,-33.69,117.61
1976,0.115713215,Katanning,10916,-33.69,117.61
1977,0.188616422,Katanning,10916,-33.69,117.61
1978,0.451685877,Katanning,10916,-33.69,117.61
1979,-0.000316526,Katanning,10916,-33.69,117.61
1980,-0.213722535,Katanning,10916,-33.69,117.61
1981,-0.579801913,Katanning,10916,-33.69,117.61
1982,-0.118255239,Katanning,10916,-33.69,117.61
1983,0.491631474,Katanning,10916,-33.69,117.61
1984,-0.492150727,Katanning,10916,-33.69,117.61
1985,0.202907396,Katanning,10916,-33.69,117.61
1986,-0.741273672,Katanning,10916,-33.69,117.61
1987,0.062709601,Katanning,10916,-33.69,117.61
1988,0.136963721,Katanning,10916,-33.69,117.61
1989,-0.122092391,Katanning,10916,-33.69,117.61
1990,-0.560544831,Katanning,10916,-33.69,117.61
1991,0.296851628,Katanning,10916,-33.69,117.61
1992,-0.333752884,Katanning,10916,-33.69,117.61
1993,-0.505713291,Katanning,10916,-33.69,117.61
1994,0.489964322,Katanning,10916,-33.69,117.61
1995,-0.083369243,Katanning,10916,-33.69,117.61
1996,0.216834047,Katanning,10916,-33.69,117.61
1997,0.412566574,Katanning,10916,-33.69,117.61
1998,0.019928126,Katanning,10916,-33.69,117.61
1999,0.273696048,Katanning,10916,-33.69,117.61
2000,0.221107737,Katanning,10916,-33.69,117.61
2001,-0.231264071,Katanning,10916,-33.69,117.61
2002,0.16138998,Katanning,10916,-33.69,117.61
2003,0.364213333,Katanning,10916,-33.69,117.61
2004,0.156528979,Katanning,10916,-33.69,117.61
2005,-0.445753319,Katanning,10916,-33.69,117.61
2006,0.200128349,Katanning,10916,-33.69,117.61
2007,0.082620814,Katanning,10916,-33.69,117.61
2008,-0.149492063,Katanning,10916,-33.69,117.61
2009,0.18479566,Katanning,10916,-33.69,117.61
2010,0.253008522,Katanning,10916,-33.69,117.61
2011,0.623489038,Katanning,10916,-33.69,117.61
2012,0.668336168,Katanning,10916,-33.69,117.61
2013,0.736329397,Katanning,10916,-33.69,117.61
2014,0.732148263,Katanning,10916,-33.69,117.61
2015,0.918849415,Katanning,10916,-33.69,117.61
2016,-0.564833955,Katanning,10916,-33.69,117.61
2017,0.132606576,Katanning,10916,-33.69,117.61
2018,0.239808858,Katanning,10916,-33.69,117.61
2019,0.582598123,Katanning,10916,-33.69,117.61
2020,0.532047765,Katanning,10916,-33.69,117.61
2021,-0.02864434,Katanning,10916,-33.69,117.61
2022,-0.132414048,Katanning,10916,-33.69,117.61
2023,0.412137746,Katanning,10916,-33.69,117.61
1910,-0.853377272,Kerang,80023,-35.72,143.92
1911,-1.038586411,Kerang,80023,-35.72,143.92
1912,-1.000974655,Kerang,80023,-35.72,143.92
1913,-0.930066322,Kerang,80023,-35.72,143.92
1914,0.285586309,Kerang,80023,-35.72,143.92
1915,-0.926568105,Kerang,80023,-35.72,143.92
1916,-1.272279664,Kerang,80023,-35.72,143.92
1917,-1.18199347,Kerang,80023,-35.72,143.92
1918,-0.936055628,Kerang,80023,-35.72,143.92
1919,-0.114030558,Kerang,80023,-35.72,143.92
1920,-0.815739928,Kerang,80023,-35.72,143.92
1921,-0.277598955,Kerang,80023,-35.72,143.92
1922,-0.684041983,Kerang,80023,-35.72,143.92
1923,-0.554248255,Kerang,80023,-35.72,143.92
1924,-1.508867063,Kerang,80023,-35.72,143.92
1925,-0.972397405,Kerang,80023,-35.72,143.92
1926,-0.556180118,Kerang,80023,-35.72,143.92
1927,-0.758391739,Kerang,80023,-35.72,143.92
1928,-0.485961608,Kerang,80023,-35.72,143.92
1929,-1.328117435,Kerang,80023,-35.72,143.92
1930,0.072014473,Kerang,80023,-35.72,143.92
1931,-1.012553519,Kerang,80023,-35.72,143.92
1932,-0.806018959,Kerang,80023,-35.72,143.92
1933,-0.818548184,Kerang,80023,-35.72,143.92
1934,-0.589812549,Kerang,80023,-35.72,143.92
1935,-0.934624057,Kerang,80023,-35.72,143.92
1936,-0.91500622,Kerang,80023,-35.72,143.92
1937,-0.813060762,Kerang,80023,-35.72,143.92
1938,-0.058974833,Kerang,80023,-35.72,143.92
1939,-0.919400298,Kerang,80023,-35.72,143.92
1940,-0.877940375,Kerang,80023,-35.72,143.92
1941,-0.944124777,Kerang,80023,-35.72,143.92
1942,-0.383760725,Kerang,80023,-35.72,143.92
1943,-0.988833731,Kerang,80023,-35.72,143.92
1944,-1.400586433,Kerang,80023,-35.72,143.92
1945,-1.356671287,Kerang,80023,-35.72,143.92
1946,-1.611247845,Kerang,80023,-35.72,143.92
1947,-0.795050872,Kerang,80023,-35.72,143.92
1948,-1.070182419,Kerang,80023,-35.72,143.92
1949,-1.516358468,Kerang,80023,-35.72,143.92
1950,-0.487808189,Kerang,80023,-35.72,143.92
1951,-0.481506136,Kerang,80023,-35.72,143.92
1952,-1.324713538,Kerang,80023,-35.72,143.92
1953,-0.886009112,Kerang,80023,-35.72,143.92
1954,-1.010922989,Kerang,80023,-35.72,143.92
1955,-1.140357258,Kerang,80023,-35.72,143.92
1956,-1.116585293,Kerang,80023,-35.72,143.92
1957,-0.828842275,Kerang,80023,-35.72,143.92
1958,-1.077996228,Kerang,80023,-35.72,143.92
1959,-0.140076562,Kerang,80023,-35.72,143.92
1962,-0.339357406,Kerang,80023,-35.72,143.92
1963,-0.246134053,Kerang,80023,-35.72,143.92
1964,-1.175073978,Kerang,80023,-35.72,143.92
1965,-0.645682452,Kerang,80023,-35.72,143.92
1966,-1.058036687,Kerang,80023,-35.72,143.92
1967,-0.320576044,Kerang,80023,-35.72,143.92
1968,-0.273095852,Kerang,80023,-35.72,143.92
1969,-0.682667802,Kerang,80023,-35.72,143.92
1970,-0.822930297,Kerang,80023,-35.72,143.92
1971,-0.3060719,Kerang,80023,-35.72,143.92
1972,-0.160347119,Kerang,80023,-35.72,143.92
1973,-0.377113366,Kerang,80023,-35.72,143.92
1974,-0.369382614,Kerang,80023,-35.72,143.92
1975,0.119111589,Kerang,80023,-35.72,143.92
1976,-0.508250809,Kerang,80023,-35.72,143.92
1977,-0.394229078,Kerang,80023,-35.72,143.92
1978,-0.553845907,Kerang,80023,-35.72,143.92
1979,-0.025656182,Kerang,80023,-35.72,143.92
1980,0.023541635,Kerang,80023,-35.72,143.92
1981,0.254563165,Kerang,80023,-35.72,143.92
1982,0.100779971,Kerang,80023,-35.72,143.92
1983,-0.185030546,Kerang,80023,-35.72,143.92
1984,-0.790814395,Kerang,80023,-35.72,143.92
1985,-0.229726842,Kerang,80023,-35.72,143.92
1986,-0.757596963,Kerang,80023,-35.72,143.92
1987,-0.452173037,Kerang,80023,-35.72,143.92
1988,0.386541176,Kerang,80023,-35.72,143.92
1989,-0.211744516,Kerang,80023,-35.72,143.92
1990,0.254031611,Kerang,80023,-35.72,143.92
1991,0.032710246,Kerang,80023,-35.72,143.92
1992,-0.858091063,Kerang,80023,-35.72,143.92
1993,-0.258711605,Kerang,80023,-35.72,143.92
1994,-0.157475046,Kerang,80023,-35.72,143.92
1995,-0.629996061,Kerang,80023,-35.72,143.92
1996,-0.852495185,Kerang,80023,-35.72,143.92
1997,0.09793234,Kerang,80023,-35.72,143.92
1998,-0.106556631,Kerang,80023,-35.72,143.92
1999,0.142240522,Kerang,80023,-35.72,143.92
2000,0.210088241,Kerang,80023,-35.72,143.92
2001,0.278669027,Kerang,80023,-35.72,143.92
2002,0.357607199,Kerang,80023,-35.72,143.92
2003,0.041809366,Kerang,80023,-35.72,143.92
2004,-0.049342145,Kerang,80023,-35.72,143.92
2005,0.155072957,Kerang,80023,-35.72,143.92
2006,0.3113814,Kerang,80023,-35.72,143.92
2007,1.128009145,Kerang,80023,-35.72,143.92
2008,0.343286659,Kerang,80023,-35.72,143.92
2009,1.040205958,Kerang,80023,-35.72,143.92
2010,0.266919155,Kerang,80023,-35.72,143.92
2011,0.443303696,Kerang,80023,-35.72,143.92
2012,0.208934491,Kerang,80023,-35.72,143.92
2013,1.005074397,Kerang,80023,-35.72,143.92
2014,1.241110291,Kerang,80023,-35.72,143.92
2015,0.820826153,Kerang,80023,-35.72,143.92
2016,0.804210916,Kerang,80023,-35.72,143.92
2017,0.865306281,Kerang,80023,-35.72,143.92
2018,1.09889277,Kerang,80023,-35.72,143.92
2019,1.225383156,Kerang,80023,-35.72,143.92
2020,0.197412206,Kerang,80023,-35.72,143.92
2021,0.118644066,Kerang,80023,-35.72,143.92
2022,0.20462722,Kerang,80023,-35.72,143.92
2023,0.418747461,Kerang,80023,-35.72,143.92
1930,0.392792485,Kyancutta,18044,-33.13,135.55
1931,-1.395221825,Kyancutta,18044,-33.13,135.55
1932,-0.964792387,Kyancutta,18044,-33.13,135.55
1933,-0.911574338,Kyancutta,18044,-33.13,135.55
1934,0.088533829,Kyancutta,18044,-33.13,135.55
1935,-0.55004272,Kyancutta,18044,-33.13,135.55
1936,-0.819745884,Kyancutta,18044,-33.13,135.55
1937,-0.497361908,Kyancutta,18044,-33.13,135.55
1938,-0.516999965,Kyancutta,18044,-33.13,135.55
1939,-0.402980049,Kyancutta,18044,-33.13,135.55
1940,-0.6487698,Kyancutta,18044,-33.13,135.55
1941,-0.614363956,Kyancutta,18044,-33.13,135.55
1942,-0.446643462,Kyancutta,18044,-33.13,135.55
1943,-1.772889302,Kyancutta,18044,-33.13,135.55
1944,-1.064239457,Kyancutta,18044,-33.13,135.55
1945,-1.082534399,Kyancutta,18044,-33.13,135.55
1946,-1.076575298,Kyancutta,18044,-33.13,135.55
1947,-0.582751053,Kyancutta,18044,-33.13,135.55
1948,-1.107314016,Kyancutta,18044,-33.13,135.55
1949,-1.489346995,Kyancutta,18044,-33.13,135.55
1950,-0.821262318,Kyancutta,18044,-33.13,135.55
1951,-0.484932269,Kyancutta,18044,-33.13,135.55
1952,-1.64300756,Kyancutta,18044,-33.13,135.55
